gene,cancer_type
ATP6AP1L,LAML
ATP6AP2,LAML
ATP6V0A1,LAML
ATP6V0B,LAML
ATP6V0C,LAML
ATP6V0D1,LAML
ATP6V0D2,LAML
ATP6V0E1,LAML
ATP6V0E2,LAML
ATP6V1A,LAML
ATP6V1B2,LAML
ATP6V1C1,LAML
ATP6V1D,LAML
ATP6V1E1,LAML
ATP6V1F,LAML
ATP6V1G1,LAML
ATP6V1G3,LAML
ATP6V1H,LAML
ATP7A,LAML
ATP8A1,LAML
ATP8A2,LAML
ATP8B2,LAML
ATPAF2,LAML
ATPIF1,LAML
ATR,LAML
ATRIP,LAML
ATRN,LAML
ATRX,LAML
ATXN10,LAML
ATXN2L,LAML
ATXN3L,LAML
ATXN7,LAML
ATXN7L3,LAML
ATXN7L3B,LAML
AUP1,LAML
AURKA,LAML
AURKAIP1,LAML
AURKB,LAML
AUTS2,LAML
AVEN,LAML
AVIL,LAML
AVP,LAML
AVPR1A,LAML
AXDND1,LAML
AXIN2,LAML
AZGP1,LAML
AZI2,LAML
AZIN1,LAML
B3GALNT1,LAML
B3GALT4,LAML
B3GNT2,LAML
B3GNT5,LAML
B3GNT6,LAML
B4GALNT1,LAML
B4GALT3,LAML
B4GALT4,LAML
B4GALT7,LAML
BACH1,LAML
BAG4,LAML
BAI2,LAML
BAK1,LAML
BAMBI,LAML
BANF1,LAML
BANK1,LAML
BANP,LAML
BAP1,LAML
BARD1,LAML
BATF,LAML
BATF2,LAML
BAZ1A,LAML
BAZ1B,LAML
BAZ2B,LAML
BBIP1,LAML
BBS10,LAML
BBS12,LAML
BBS5,LAML
BCAN,LAML
BCAP29,LAML
BCAP31,LAML
BCAR1,LAML
BCAR3,LAML
BCAS1,LAML
BCAS2,LAML
BCAT1,LAML
BCCIP,LAML
BCDIN3D,LAML
BCKDHA,LAML
BCL10,LAML
BCL11B,LAML
BCL2,LAML
BCL2L1,LAML
BCL2L12,LAML
BCL2L15,LAML
BCL2L2-PABPN1,LAML
BCL6,LAML
BCL7C,LAML
BCL9,LAML
BCL9L,LAML
BCLAF1,LAML
BCORL1,LAML
BCS1L,LAML
BDH2,LAML
BDNF,LAML
BDP1,LAML
BECN1,LAML
BEND3,LAML
BET1,LAML
BEX2,LAML
BEX4,LAML
BFAR,LAML
BFSP1,LAML
BGLAP,LAML
BHLHB9,LAML
BHLHE22,LAML
BHLHE40,LAML
BHLHE41,LAML
