gene,cancer_type
ATP7A,KIRC
ATP8A1,KIRC
ATP8A2,KIRC
ATP8B2,KIRC
ATPAF2,KIRC
ATPIF1,KIRC
ATR,KIRC
ATRIP,KIRC
ATRN,KIRC
ATRX,KIRC
ATXN10,KIRC
ATXN2L,KIRC
ATXN3L,KIRC
ATXN7,KIRC
ATXN7L3,KIRC
ATXN7L3B,KIRC
AUP1,KIRC
AURKA,KIRC
AURKAIP1,KIRC
AURKB,KIRC
AUTS2,KIRC
AVEN,KIRC
AVIL,KIRC
AVP,KIRC
AVPR1A,KIRC
AXDND1,KIRC
AXIN2,KIRC
AZGP1,KIRC
AZI2,KIRC
AZIN1,KIRC
B3GALNT1,KIRC
B3GALT4,KIRC
B3GNT2,KIRC
B3GNT5,KIRC
B3GNT6,KIRC
B4GALNT1,KIRC
B4GALT3,KIRC
B4GALT4,KIRC
B4GALT7,KIRC
BACH1,KIRC
BAG4,KIRC
BAI2,KIRC
BAK1,KIRC
BAMBI,KIRC
BANF1,KIRC
BANK1,KIRC
BANP,KIRC
BAP1,KIRC
BARD1,KIRC
BATF,KIRC
BATF2,KIRC
BAZ1A,KIRC
BAZ1B,KIRC
BAZ2B,KIRC
BBIP1,KIRC
BBS10,KIRC
BBS12,KIRC
BBS5,KIRC
BCAN,KIRC
BCAP29,KIRC
BCAP31,KIRC
BCAR1,KIRC
BCAR3,KIRC
BCAS1,KIRC
BCAS2,KIRC
BCAT1,KIRC
BCCIP,KIRC
BCDIN3D,KIRC
BCKDHA,KIRC
BCL10,KIRC
BCL11B,KIRC
BCL2,KIRC
BCL2L1,KIRC
BCL2L12,KIRC
BCL2L15,KIRC
BCL2L2-PABPN1,KIRC
BCL6,KIRC
BCL7C,KIRC
BCL9,KIRC
BCL9L,KIRC
BCLAF1,KIRC
BCORL1,KIRC
BCS1L,KIRC
BDH2,KIRC
BDNF,KIRC
BDP1,KIRC
BECN1,KIRC
BEND3,KIRC
BET1,KIRC
BEX2,KIRC
BEX4,KIRC
BFAR,KIRC
BFSP1,KIRC
BGLAP,KIRC
BHLHB9,KIRC
BHLHE22,KIRC
BHLHE40,KIRC
BHLHE41,KIRC
BHMT,KIRC
BICD2,KIRC
BID,KIRC
BIRC2,KIRC
BIRC3,KIRC
BIRC5,KIRC
BIRC6,KIRC
BIRC8,KIRC
BIVM,KIRC
BLM,KIRC
BLOC1S2,KIRC
BLOC1S6,KIRC
BLVRB,KIRC
BLZF1,KIRC
BMF,KIRC
BMI1,KIRC
BMP10,KIRC
BMP2K,KIRC
BMP3,KIRC
BMP4,KIRC
BMP5,KIRC
BMP8A,KIRC
BMP8B,KIRC
BMPR1A,KIRC
BMPR1B,KIRC
BMPR2,KIRC
BMS1,KIRC
BNC1,KIRC
BNC2,KIRC
BNIP1,KIRC
BNIP2,KIRC
BNIP3,KIRC
BOD1L1,KIRC
BOD1L2,KIRC
BOLA3,KIRC
BOP1,KIRC
BORA,KIRC
BPGM,KIRC
BPIFC,KIRC
BPNT1,KIRC
BPTF,KIRC
BPY2C,KIRC
BRAF,KIRC
BRAP,KIRC
BRAT1,KIRC
BRCA1,KIRC
BRCA2,KIRC
BRCC3,KIRC
BRD1,KIRC
BRD2,KIRC
BRD4,KIRC
BRD7,KIRC
BRD8,KIRC
BRD9,KIRC
BRF1,KIRC
BRF2,KIRC
BRI3,KIRC
BRI3BP,KIRC
BRINP2,KIRC
BRIP1,KIRC
BRIX1,KIRC
BRMS1,KIRC
BRMS1L,KIRC
BRPF1,KIRC
BRPF3,KIRC
BRS3,KIRC
BRWD1,KIRC
BRWD3,KIRC
BSCL2,KIRC
BSG,KIRC
BSN,KIRC
BSND,KIRC
BSPH1,KIRC
BST1,KIRC
BTAF1,KIRC
BTBD10,KIRC
BTBD3,KIRC
BTBD6,KIRC
BTBD7,KIRC
BTBD8,KIRC
BTBD9,KIRC
BTC,KIRC
BTD,KIRC
BTF3,KIRC
BTF3L4,KIRC
BTG1,KIRC
