gene,cancer_type
C2orf53,LGG
C2orf57,LGG
C2orf68,LGG
C2orf76,LGG
C2orf78,LGG
C2orf80,LGG
C2orf88,LGG
C3orf14,LGG
C3orf17,LGG
C3orf27,LGG
C3orf36,LGG
C3orf38,LGG
C3orf58,LGG
C3orf62,LGG
C3orf70,LGG
C3orf83,LGG
C4BPA,LGG
C4BPB,LGG
C4orf27,LGG
C4orf33,LGG
C4orf46,LGG
C4orf47,LGG
C4orf51,LGG
C5orf15,LGG
C5orf38,LGG
C5orf48,LGG
C5orf52,LGG
C5orf58,LGG
C5orf60,LGG
C6,LGG
C6orf106,LGG
C6orf163,LGG
C6orf211,LGG
C6orf226,LGG
C6orf47,LGG
C6orf48,LGG
C6orf58,LGG
C6orf62,LGG
C6orf89,LGG
C7orf25,LGG
C7orf26,LGG
C7orf34,LGG
C7orf55-LUC7L2,LGG
C7orf57,LGG
C7orf62,LGG
C8orf33,LGG
C8orf44,LGG
C8orf88,LGG
C9orf114,LGG
C9orf129,LGG
C9orf131,LGG
C9orf135,LGG
C9orf153,LGG
C9orf156,LGG
C9orf16,LGG
C9orf172,LGG
C9orf41,LGG
C9orf78,LGG
C9orf85,LGG
C9orf96,LGG
CA11,LGG
CA5A,LGG
CAAP1,LGG
CAB39,LGG
CABIN1,LGG
CACNA2D1,LGG
CACNB1,LGG
CACNB3,LGG
CACNG2,LGG
CACNG3,LGG
CACNG6,LGG
CACTIN,LGG
CACYBP,LGG
CAD,LGG
CADM4,LGG
CALCA,LGG
CALCB,LGG
CALCOCO2,LGG
CALM2,LGG
CALML6,LGG
CAMK1D,LGG
CAMK2B,LGG
CAMLG,LGG
CAMSAP2,LGG
CAMSAP3,LGG
CAND1,LGG
CANT1,LGG
CANX,LGG
CAP1,LGG
CAPN15,LGG
CAPRIN1,LGG
CAPS2,LGG
CAPZA2,LGG
CAPZB,LGG
CARD10,LGG
CARD16,LGG
CARD17,LGG
CARM1,LGG
CARS,LGG
CARS2,LGG
CASC1,LGG
CASC3,LGG
CASC5,LGG
CASP3,LGG
CASP8,LGG
CAST,LGG
CASZ1,LGG
CATSPER1,LGG
CATSPER4,LGG
CAV1,LGG
CAV2,LGG
CBFB,LGG
CBLL1,LGG
CBLN2,LGG
CBLN4,LGG
CBWD1,LGG
CBWD3,LGG
CBX1,LGG
CBX3,LGG
CC2D1A,LGG
CC2D2B,LGG
CCAR1,LGG
CCDC101,LGG
CCDC102A,LGG
CCDC102B,LGG
CCDC104,LGG
CCDC106,LGG
CCDC107,LGG
CCDC109B,LGG
CCDC112,LGG
CCDC115,LGG
CCDC117,LGG
CCDC12,LGG
CCDC121,LGG
CCDC130,LGG
CCDC132,LGG
CCDC137,LGG
CCDC140,LGG
CCDC144A,LGG
CCDC144NL,LGG
CCDC148,LGG
CCDC152,LGG
CCDC158,LGG
CCDC160,LGG
CCDC172,LGG
CCDC173,LGG
CCDC174,LGG
CCDC178,LGG
CCDC179,LGG
CCDC181,LGG
CCDC22,LGG
CCDC23,LGG
CCDC25,LGG
CCDC27,LGG
CCDC38,LGG
CCDC43,LGG
CCDC50,LGG
CCDC51,LGG
CCDC58,LGG
CCDC59,LGG
CCDC6,LGG
CCDC62,LGG
CCDC63,LGG
CCDC66,LGG
CCDC68,LGG
CCDC69,LGG
CCDC73,LGG
CCDC74B,LGG
CCDC77,LGG
CCDC80,LGG
CCDC82,LGG
CCDC84,LGG
CCDC85C,LGG
CCDC86,LGG
CCDC9,LGG
CCDC90B,LGG
CCDC91,LGG
CCDC93,LGG
CCDC94,LGG
CCER1,LGG
CCIN,LGG
CCL1,LGG
CCL13,LGG
CCL27,LGG
CCL7,LGG
CCM2,LGG
CCNA2,LGG
CCNB1,LGG
CCNB1IP1,LGG
CCNB2,LGG
CCNC,LGG
CCND1,LGG
CCND2,LGG
CCND3,LGG
CCNDBP1,LGG
CCNE1,LGG
CCNE2,LGG
CCNF,LGG
CCNG1,LGG
CCNH,LGG
CCNI,LGG
CCNK,LGG
CCNL1,LGG
CCNT1,LGG
CCNT2,LGG
CCNYL1,LGG
CCP110,LGG
CCR4,LGG
CCR5,LGG
CCS,LGG
CCSER1,LGG
CCT2,LGG
CCT3,LGG
CCT4,LGG
CCT5,LGG
CCT6A,LGG
CCT6B,LGG
CCT7,LGG
CCT8,LGG
CCT8L2,LGG
CCZ1B,LGG
CD151,LGG
CD163,LGG
CD164,LGG
