gene,cancer_type
BUB1,PRAD
BUB1B,PRAD
BUB3,PRAD
BUD13,PRAD
BUD31,PRAD
BYSL,PRAD
BZW1,PRAD
BZW2,PRAD
C10orf10,PRAD
C10orf107,PRAD
C10orf128,PRAD
C10orf129,PRAD
C10orf131,PRAD
C10orf137,PRAD
C10orf2,PRAD
C10orf68,PRAD
C10orf76,PRAD
C10orf82,PRAD
C10orf88,PRAD
C10orf95,PRAD
C11orf30,PRAD
C11orf31,PRAD
C11orf42,PRAD
C11orf49,PRAD
C11orf54,PRAD
C11orf57,PRAD
C11orf58,PRAD
C11orf65,PRAD
C11orf70,PRAD
C11orf73,PRAD
C11orf74,PRAD
C11orf82,PRAD
C11orf83,PRAD
C11orf85,PRAD
C11orf88,PRAD
C11orf91,PRAD
C11orf94,PRAD
C12orf10,PRAD
C12orf4,PRAD
C12orf40,PRAD
C12orf42,PRAD
C12orf43,PRAD
C12orf45,PRAD
C12orf49,PRAD
C12orf50,PRAD
C12orf52,PRAD
C12orf56,PRAD
C12orf57,PRAD
C12orf65,PRAD
C12orf71,PRAD
C12orf75,PRAD
C13orf45,PRAD
C14orf159,PRAD
C14orf164,PRAD
C14orf166,PRAD
C14orf166B,PRAD
C14orf178,PRAD
C14orf2,PRAD
C14orf28,PRAD
C14orf39,PRAD
C14orf80,PRAD
C15orf26,PRAD
C15orf38-AP3S2,PRAD
C15orf41,PRAD
C15orf43,PRAD
C15orf48,PRAD
C15orf57,PRAD
C16orf45,PRAD
C16orf59,PRAD
C16orf62,PRAD
C16orf72,PRAD
C16orf80,PRAD
C16orf87,PRAD
C16orf90,PRAD
C16orf92,PRAD
C17orf102,PRAD
C17orf104,PRAD
C17orf105,PRAD
C17orf49,PRAD
C17orf58,PRAD
C17orf66,PRAD
C17orf70,PRAD
C17orf74,PRAD
C17orf75,PRAD
C17orf80,PRAD
C17orf85,PRAD
C17orf89,PRAD
C17orf96,PRAD
C17orf98,PRAD
C17orf99,PRAD
