gene,cancer_type
C6orf62,SKCM
C6orf89,SKCM
C7orf25,SKCM
C7orf26,SKCM
C7orf34,SKCM
C7orf55-LUC7L2,SKCM
C7orf57,SKCM
C7orf62,SKCM
C8orf33,SKCM
C8orf44,SKCM
C8orf88,SKCM
C9orf114,SKCM
C9orf129,SKCM
C9orf131,SKCM
C9orf135,SKCM
C9orf153,SKCM
C9orf156,SKCM
C9orf16,SKCM
C9orf172,SKCM
C9orf41,SKCM
C9orf78,SKCM
C9orf85,SKCM
C9orf96,SKCM
CA11,SKCM
CA5A,SKCM
CAAP1,SKCM
CAB39,SKCM
CABIN1,SKCM
CACNA2D1,SKCM
CACNB1,SKCM
CACNB3,SKCM
CACNG2,SKCM
CACNG3,SKCM
CACNG6,SKCM
CACTIN,SKCM
CACYBP,SKCM
CAD,SKCM
CADM4,SKCM
CALCA,SKCM
CALCB,SKCM
CALCOCO2,SKCM
CALM2,SKCM
CALML6,SKCM
CAMK1D,SKCM
CAMK2B,SKCM
CAMLG,SKCM
CAMSAP2,SKCM
CAMSAP3,SKCM
CAND1,SKCM
CANT1,SKCM
CANX,SKCM
CAP1,SKCM
CAPN15,SKCM
CAPRIN1,SKCM
CAPS2,SKCM
CAPZA2,SKCM
CAPZB,SKCM
CARD10,SKCM
CARD16,SKCM
CARD17,SKCM
CARM1,SKCM
CARS,SKCM
CARS2,SKCM
CASC1,SKCM
CASC3,SKCM
CASC5,SKCM
CASP3,SKCM
CASP8,SKCM
CAST,SKCM
CASZ1,SKCM
CATSPER1,SKCM
CATSPER4,SKCM
CAV1,SKCM
CAV2,SKCM
CBFB,SKCM
CBLL1,SKCM
CBLN2,SKCM
CBLN4,SKCM
CBWD1,SKCM
CBWD3,SKCM
CBX1,SKCM
CBX3,SKCM
CC2D1A,SKCM
CC2D2B,SKCM
CCAR1,SKCM
CCDC101,SKCM
CCDC102A,SKCM
CCDC102B,SKCM
CCDC104,SKCM
CCDC106,SKCM
CCDC107,SKCM
CCDC109B,SKCM
CCDC112,SKCM
CCDC115,SKCM
CCDC117,SKCM
CCDC12,SKCM
CCDC121,SKCM
CCDC130,SKCM
CCDC132,SKCM
CCDC137,SKCM
CCDC140,SKCM
CCDC144A,SKCM
CCDC144NL,SKCM
CCDC148,SKCM
CCDC152,SKCM
CCDC158,SKCM
CCDC160,SKCM
CCDC172,SKCM
CCDC173,SKCM
CCDC174,SKCM
CCDC178,SKCM
CCDC179,SKCM
CCDC181,SKCM
CCDC22,SKCM
CCDC23,SKCM
CCDC25,SKCM
CCDC27,SKCM
CCDC38,SKCM
CCDC43,SKCM
CCDC50,SKCM
CCDC51,SKCM
CCDC58,SKCM
CCDC59,SKCM
CCDC6,SKCM
CCDC62,SKCM
CCDC63,SKCM
CCDC66,SKCM
CCDC68,SKCM
CCDC69,SKCM
CCDC73,SKCM
CCDC74B,SKCM
CCDC77,SKCM
CCDC80,SKCM
CCDC82,SKCM
CCDC84,SKCM
CCDC85C,SKCM
CCDC86,SKCM
CCDC9,SKCM
CCDC90B,SKCM
CCDC91,SKCM
CCDC93,SKCM
CCDC94,SKCM
CCER1,SKCM
CCIN,SKCM
CCL1,SKCM
CCL13,SKCM
CCL27,SKCM
CCL7,SKCM
CCM2,SKCM
CCNA2,SKCM
CCNB1,SKCM
CCNB1IP1,SKCM
CCNB2,SKCM
CCNC,SKCM
CCND1,SKCM
CCND2,SKCM
CCND3,SKCM
CCNDBP1,SKCM
CCNE1,SKCM
CCNE2,SKCM
CCNF,SKCM
CCNG1,SKCM
CCNH,SKCM
CCNI,SKCM
CCNK,SKCM
CCNL1,SKCM
CCNT1,SKCM
CCNT2,SKCM
CCNYL1,SKCM
CCP110,SKCM
CCR4,SKCM
