gene,cancer_type
ASPDH,STAD
ASPHD2,STAD
ASPM,STAD
ASTL,STAD
ASUN,STAD
ASXL3,STAD
ATAD1,STAD
ATAD2,STAD
ATAD3A,STAD
ATAD5,STAD
ATAT1,STAD
ATF1,STAD
ATF2,STAD
ATF4,STAD
ATF5,STAD
ATF6,STAD
ATF7,STAD
ATF7IP,STAD
ATG10,STAD
ATG12,STAD
ATG13,STAD
ATG14,STAD
ATG2B,STAD
ATG3,STAD
ATG4C,STAD
ATG5,STAD
ATG9A,STAD
ATHL1,STAD
ATIC,STAD
ATL1,STAD
ATL2,STAD
ATL3,STAD
ATM,STAD
ATMIN,STAD
ATOH1,STAD
ATOX1,STAD
ATP10A,STAD
ATP10D,STAD
ATP11B,STAD
ATP11C,STAD
ATP13A1,STAD
ATP1A1,STAD
ATP1B1,STAD
ATP1B3,STAD
ATP2A2,STAD
ATP2B1,STAD
ATP2B4,STAD
ATP2C1,STAD
ATP5A1,STAD
ATP5B,STAD
ATP5C1,STAD
ATP5D,STAD
ATP5F1,STAD
ATP5G1,STAD
ATP5G2,STAD
ATP5H,STAD
ATP5I,STAD
ATP5J,STAD
ATP5J2,STAD
ATP5J2-PTCD1,STAD
ATP5L,STAD
ATP5L2,STAD
ATP5O,STAD
ATP5SL,STAD
ATP6AP1,STAD
ATP6AP1L,STAD
ATP6AP2,STAD
ATP6V0A1,STAD
ATP6V0B,STAD
ATP6V0C,STAD
ATP6V0D1,STAD
ATP6V0D2,STAD
ATP6V0E1,STAD
ATP6V0E2,STAD
ATP6V1A,STAD
ATP6V1B2,STAD
ATP6V1C1,STAD
ATP6V1D,STAD
ATP6V1E1,STAD
ATP6V1F,STAD
ATP6V1G1,STAD
ATP6V1G3,STAD
ATP6V1H,STAD
ATP7A,STAD
ATP8A1,STAD
ATP8A2,STAD
ATP8B2,STAD
ATPAF2,STAD
ATPIF1,STAD
ATR,STAD
ATRIP,STAD
ATRN,STAD
ATRX,STAD
ATXN10,STAD
ATXN2L,STAD
ATXN3L,STAD
ATXN7,STAD
ATXN7L3,STAD
ATXN7L3B,STAD
AUP1,STAD
AURKA,STAD
AURKAIP1,STAD
AURKB,STAD
AUTS2,STAD
AVEN,STAD
AVIL,STAD
AVP,STAD
AVPR1A,STAD
AXDND1,STAD
AXIN2,STAD
AZGP1,STAD
AZI2,STAD
AZIN1,STAD
B3GALNT1,STAD
B3GALT4,STAD
B3GNT2,STAD
B3GNT5,STAD
B3GNT6,STAD
B4GALNT1,STAD
B4GALT3,STAD
B4GALT4,STAD
B4GALT7,STAD
BACH1,STAD
BAG4,STAD
BAI2,STAD
BAK1,STAD
BAMBI,STAD
BANF1,STAD
BANK1,STAD
BANP,STAD
BAP1,STAD
BARD1,STAD
BATF,STAD
BATF2,STAD
BAZ1A,STAD
BAZ1B,STAD
BAZ2B,STAD
BBIP1,STAD
BBS10,STAD
BBS12,STAD
BBS5,STAD
BCAN,STAD
BCAP29,STAD
BCAP31,STAD
BCAR1,STAD
BCAR3,STAD
BCAS1,STAD
BCAS2,STAD
BCAT1,STAD
BCCIP,STAD
BCDIN3D,STAD
BCKDHA,STAD
BCL10,STAD
BCL11B,STAD
BCL2,STAD
BCL2L1,STAD
BCL2L12,STAD
BCL2L15,STAD
BCL2L2-PABPN1,STAD
BCL6,STAD
BCL7C,STAD
BCL9,STAD
BCL9L,STAD
BCLAF1,STAD
BCORL1,STAD
BCS1L,STAD
BDH2,STAD
BDNF,STAD
BDP1,STAD
BECN1,STAD
BEND3,STAD
BET1,STAD
BEX2,STAD
BEX4,STAD
BFAR,STAD
BFSP1,STAD
BGLAP,STAD
BHLHB9,STAD
BHLHE22,STAD
BHLHE40,STAD
BHLHE41,STAD
BHMT,STAD
BICD2,STAD
BID,STAD
BIRC2,STAD
BIRC3,STAD
BIRC5,STAD
BIRC6,STAD
BIRC8,STAD
BIVM,STAD
BLM,STAD
BLOC1S2,STAD
BLOC1S6,STAD
BLVRB,STAD
BLZF1,STAD
BMF,STAD
BMI1,STAD
BMP10,STAD
BMP2K,STAD
BMP3,STAD
BMP4,STAD
BMP5,STAD
BMP8A,STAD
BMP8B,STAD
BMPR1A,STAD
BMPR1B,STAD
BMPR2,STAD
BMS1,STAD
BNC1,STAD
BNC2,STAD
BNIP1,STAD
BNIP2,STAD
BNIP3,STAD
BOD1L1,STAD
BOD1L2,STAD
BOLA3,STAD
BOP1,STAD
BORA,STAD
BPGM,STAD
BPIFC,STAD
BPNT1,STAD
BPTF,STAD
BPY2C,STAD
BRAF,STAD
BRAP,STAD
BRAT1,STAD
BRCA1,STAD
BRCA2,STAD
BRCC3,STAD
BRD1,STAD
BRD2,STAD
BRD4,STAD
BRD7,STAD
BRD8,STAD
BRD9,STAD
BRF1,STAD
BRF2,STAD
BRI3,STAD
BRI3BP,STAD
BRINP2,STAD
BRIP1,STAD
BRIX1,STAD
BRMS1,STAD
BRMS1L,STAD
BRPF1,STAD
BRPF3,STAD
BRS3,STAD
BRWD1,STAD
BRWD3,STAD
BSCL2,STAD
BSG,STAD
BSN,STAD
BSND,STAD
BSPH1,STAD
BST1,STAD
BTAF1,STAD
BTBD10,STAD
BTBD3,STAD
BTBD6,STAD
BTBD7,STAD
BTBD8,STAD
BTBD9,STAD
BTC,STAD
BTD,STAD
BTF3,STAD
BTF3L4,STAD
BTG1,STAD
BTK,STAD
BTLA,STAD
BTRC,STAD
BUB1,STAD
BUB1B,STAD
BUB3,STAD
BUD13,STAD
BUD31,STAD
BYSL,STAD
BZW1,STAD
BZW2,STAD
C10orf10,STAD
C10orf107,STAD
C10orf128,STAD
C10orf129,STAD
C10orf131,STAD
C10orf137,STAD
C10orf2,STAD
C10orf68,STAD
C10orf76,STAD
C10orf82,STAD
C10orf88,STAD
C10orf95,STAD
C11orf30,STAD
C11orf31,STAD
C11orf42,STAD
C11orf49,STAD
C11orf54,STAD
C11orf57,STAD
C11orf58,STAD
C11orf65,STAD
C11orf70,STAD
C11orf73,STAD
C11orf74,STAD
C11orf82,STAD
C11orf83,STAD
C11orf85,STAD
C11orf88,STAD
C11orf91,STAD
C11orf94,STAD
C12orf10,STAD
C12orf4,STAD
C12orf40,STAD
C12orf42,STAD
C12orf43,STAD
C12orf45,STAD
C12orf49,STAD
C12orf50,STAD
C12orf52,STAD
C12orf56,STAD
C12orf57,STAD
C12orf65,STAD
C12orf71,STAD
C12orf75,STAD
C13orf45,STAD
C14orf159,STAD
C14orf164,STAD
C14orf166,STAD
C14orf166B,STAD
C14orf178,STAD
C14orf2,STAD
C14orf28,STAD
C14orf39,STAD
C14orf80,STAD
C15orf26,STAD
C15orf38-AP3S2,STAD
C15orf41,STAD
C15orf43,STAD
C15orf48,STAD
C15orf57,STAD
C16orf45,STAD
C16orf59,STAD
C16orf62,STAD
C16orf72,STAD
C16orf80,STAD
C16orf87,STAD
C16orf90,STAD
C16orf92,STAD
C17orf102,STAD
C17orf104,STAD
C17orf105,STAD
C17orf49,STAD
C17orf58,STAD
C17orf66,STAD
C17orf70,STAD
C17orf74,STAD
C17orf75,STAD
C17orf80,STAD
C17orf85,STAD
C17orf89,STAD
C17orf96,STAD
C17orf98,STAD
C17orf99,STAD
C18orf21,STAD
C18orf32,STAD
C19orf18,STAD
C19orf25,STAD
C19orf40,STAD
C19orf43,STAD
C19orf48,STAD
C19orf52,STAD
C19orf53,STAD
C19orf70,STAD
C19orf77,STAD
C19orf82,STAD
C19orf83,STAD
C1D,STAD
C1GALT1,STAD
C1GALT1C1,STAD
C1orf101,STAD
C1orf105,STAD
C1orf109,STAD
C1orf112,STAD
C1orf122,STAD
C1orf131,STAD
C1orf146,STAD
C1orf172,STAD
C1orf234,STAD
C1orf27,STAD
C1orf35,STAD
C1orf43,STAD
C1orf52,STAD
C1orf54,STAD
C1orf74,STAD
C1orf86,STAD
C1orf87,STAD
C1QBP,STAD
C1QL2,STAD
C1QTNF5,STAD
C1QTNF9,STAD
C1QTNF9B,STAD
C1S,STAD
C20orf112,STAD
C20orf196,STAD
C20orf197,STAD
C20orf24,STAD
C20orf85,STAD
C21orf2,STAD
C21orf59,STAD
C22orf43,STAD
C22orf46,STAD
C2CD4D,STAD
C2CD5,STAD
C2orf15,STAD
C2orf43,STAD
C2orf49,STAD
C2orf53,STAD
C2orf57,STAD
C2orf68,STAD
C2orf76,STAD
C2orf78,STAD
C2orf80,STAD
C2orf88,STAD
C3orf14,STAD
C3orf17,STAD
C3orf27,STAD
C3orf36,STAD
