gene,cancer_type
ATP6AP2,COAD
ATP6V0A1,COAD
ATP6V0B,COAD
ATP6V0C,COAD
ATP6V0D1,COAD
ATP6V0D2,COAD
ATP6V0E1,COAD
ATP6V0E2,COAD
ATP6V1A,COAD
ATP6V1B2,COAD
ATP6V1C1,COAD
ATP6V1D,COAD
ATP6V1E1,COAD
ATP6V1F,COAD
ATP6V1G1,COAD
ATP6V1G3,COAD
ATP6V1H,COAD
ATP7A,COAD
ATP8A1,COAD
ATP8A2,COAD
ATP8B2,COAD
ATPAF2,COAD
ATPIF1,COAD
ATR,COAD
ATRIP,COAD
ATRN,COAD
ATRX,COAD
ATXN10,COAD
ATXN2L,COAD
ATXN3L,COAD
ATXN7,COAD
ATXN7L3,COAD
ATXN7L3B,COAD
AUP1,COAD
AURKA,COAD
AURKAIP1,COAD
AURKB,COAD
AUTS2,COAD
AVEN,COAD
AVIL,COAD
AVP,COAD
AVPR1A,COAD
AXDND1,COAD
AXIN2,COAD
AZGP1,COAD
AZI2,COAD
AZIN1,COAD
B3GALNT1,COAD
B3GALT4,COAD
B3GNT2,COAD
B3GNT5,COAD
B3GNT6,COAD
B4GALNT1,COAD
B4GALT3,COAD
B4GALT4,COAD
B4GALT7,COAD
BACH1,COAD
BAG4,COAD
BAI2,COAD
BAK1,COAD
BAMBI,COAD
BANF1,COAD
BANK1,COAD
BANP,COAD
BAP1,COAD
BARD1,COAD
BATF,COAD
BATF2,COAD
BAZ1A,COAD
BAZ1B,COAD
BAZ2B,COAD
BBIP1,COAD
BBS10,COAD
BBS12,COAD
BBS5,COAD
BCAN,COAD
BCAP29,COAD
BCAP31,COAD
BCAR1,COAD
BCAR3,COAD
BCAS1,COAD
BCAS2,COAD
BCAT1,COAD
BCCIP,COAD
BCDIN3D,COAD
BCKDHA,COAD
BCL10,COAD
BCL11B,COAD
BCL2,COAD
BCL2L1,COAD
BCL2L12,COAD
BCL2L15,COAD
BCL2L2-PABPN1,COAD
BCL6,COAD
BCL7C,COAD
BCL9,COAD
BCL9L,COAD
BCLAF1,COAD
BCORL1,COAD
BCS1L,COAD
BDH2,COAD
BDNF,COAD
BDP1,COAD
BECN1,COAD
BEND3,COAD
BET1,COAD
BEX2,COAD
BEX4,COAD
BFAR,COAD
BFSP1,COAD
BGLAP,COAD
BHLHB9,COAD
BHLHE22,COAD
BHLHE40,COAD
BHLHE41,COAD
BHMT,COAD
BICD2,COAD
BID,COAD
BIRC2,COAD
BIRC3,COAD
BIRC5,COAD
BIRC6,COAD
BIRC8,COAD
BIVM,COAD
BLM,COAD
BLOC1S2,COAD
BLOC1S6,COAD
BLVRB,COAD
BLZF1,COAD
BMF,COAD
BMI1,COAD
BMP10,COAD
BMP2K,COAD
BMP3,COAD
BMP4,COAD
BMP5,COAD
BMP8A,COAD
BMP8B,COAD
BMPR1A,COAD
BMPR1B,COAD
BMPR2,COAD
BMS1,COAD
BNC1,COAD
BNC2,COAD
BNIP1,COAD
BNIP2,COAD
BNIP3,COAD
BOD1L1,COAD
BOD1L2,COAD
BOLA3,COAD
BOP1,COAD
BORA,COAD
BPGM,COAD
BPIFC,COAD
BPNT1,COAD
BPTF,COAD
BPY2C,COAD
BRAF,COAD
BRAP,COAD
BRAT1,COAD
BRCA1,COAD
BRCA2,COAD
BRCC3,COAD
BRD1,COAD
BRD2,COAD
BRD4,COAD
BRD7,COAD
BRD8,COAD
BRD9,COAD
BRF1,COAD
BRF2,COAD
BRI3,COAD
BRI3BP,COAD
BRINP2,COAD
BRIP1,COAD
BRIX1,COAD
BRMS1,COAD
BRMS1L,COAD
BRPF1,COAD
BRPF3,COAD
BRS3,COAD
BRWD1,COAD
BRWD3,COAD
BSCL2,COAD
BSG,COAD
BSN,COAD
BSND,COAD
BSPH1,COAD
BST1,COAD
BTAF1,COAD
BTBD10,COAD
BTBD3,COAD
BTBD6,COAD
BTBD7,COAD
BTBD8,COAD
BTBD9,COAD
BTC,COAD
BTD,COAD
BTF3,COAD
BTF3L4,COAD
BTG1,COAD
BTK,COAD
BTLA,COAD
BTRC,COAD
BUB1,COAD
BUB1B,COAD
BUB3,COAD
BUD13,COAD
BUD31,COAD
BYSL,COAD
BZW1,COAD
BZW2,COAD
C10orf10,COAD
C10orf107,COAD
C10orf128,COAD
C10orf129,COAD
C10orf131,COAD
C10orf137,COAD
C10orf2,COAD
C10orf68,COAD
C10orf76,COAD
C10orf82,COAD
C10orf88,COAD
C10orf95,COAD
C11orf30,COAD
C11orf31,COAD
C11orf42,COAD
C11orf49,COAD
C11orf54,COAD
C11orf57,COAD
C11orf58,COAD
C11orf65,COAD
C11orf70,COAD
C11orf73,COAD
C11orf74,COAD
C11orf82,COAD
C11orf83,COAD
