gene,cancer_type
C12orf42,READ
C12orf43,READ
C12orf45,READ
C12orf49,READ
C12orf50,READ
C12orf52,READ
C12orf56,READ
C12orf57,READ
C12orf65,READ
C12orf71,READ
C12orf75,READ
C13orf45,READ
C14orf159,READ
C14orf164,READ
C14orf166,READ
C14orf166B,READ
C14orf178,READ
C14orf2,READ
C14orf28,READ
C14orf39,READ
C14orf80,READ
C15orf26,READ
C15orf38-AP3S2,READ
C15orf41,READ
C15orf43,READ
C15orf48,READ
C15orf57,READ
C16orf45,READ
C16orf59,READ
C16orf62,READ
C16orf72,READ
C16orf80,READ
C16orf87,READ
C16orf90,READ
C16orf92,READ
C17orf102,READ
C17orf104,READ
C17orf105,READ
C17orf49,READ
C17orf58,READ
C17orf66,READ
C17orf70,READ
C17orf74,READ
C17orf75,READ
C17orf80,READ
C17orf85,READ
C17orf89,READ
C17orf96,READ
C17orf98,READ
C17orf99,READ
C18orf21,READ
C18orf32,READ
C19orf18,READ
C19orf25,READ
C19orf40,READ
C19orf43,READ
C19orf48,READ
C19orf52,READ
C19orf53,READ
C19orf70,READ
C19orf77,READ
C19orf82,READ
C19orf83,READ
C1D,READ
C1GALT1,READ
C1GALT1C1,READ
C1orf101,READ
C1orf105,READ
C1orf109,READ
C1orf112,READ
C1orf122,READ
C1orf131,READ
C1orf146,READ
C1orf172,READ
C1orf234,READ
C1orf27,READ
C1orf35,READ
C1orf43,READ
C1orf52,READ
C1orf54,READ
C1orf74,READ
C1orf86,READ
C1orf87,READ
C1QBP,READ
C1QL2,READ
C1QTNF5,READ
C1QTNF9,READ
C1QTNF9B,READ
C1S,READ
C20orf112,READ
C20orf196,READ
C20orf197,READ
C20orf24,READ
C20orf85,READ
C21orf2,READ
C21orf59,READ
C22orf43,READ
C22orf46,READ
C2CD4D,READ
C2CD5,READ
C2orf15,READ
C2orf43,READ
C2orf49,READ
C2orf53,READ
C2orf57,READ
C2orf68,READ
C2orf76,READ
C2orf78,READ
C2orf80,READ
C2orf88,READ
C3orf14,READ
