gene,cancer_type
CAAP1,PAAD
CAB39,PAAD
CABIN1,PAAD
CACNA2D1,PAAD
CACNB1,PAAD
CACNB3,PAAD
CACNG2,PAAD
CACNG3,PAAD
CACNG6,PAAD
CACTIN,PAAD
CACYBP,PAAD
CAD,PAAD
CADM4,PAAD
CALCA,PAAD
CALCB,PAAD
CALCOCO2,PAAD
CALM2,PAAD
CALML6,PAAD
CAMK1D,PAAD
CAMK2B,PAAD
CAMLG,PAAD
CAMSAP2,PAAD
CAMSAP3,PAAD
CAND1,PAAD
CANT1,PAAD
CANX,PAAD
CAP1,PAAD
CAPN15,PAAD
CAPRIN1,PAAD
CAPS2,PAAD
CAPZA2,PAAD
CAPZB,PAAD
CARD10,PAAD
CARD16,PAAD
CARD17,PAAD
CARM1,PAAD
CARS,PAAD
CARS2,PAAD
CASC1,PAAD
CASC3,PAAD
CASC5,PAAD
CASP3,PAAD
CASP8,PAAD
CAST,PAAD
CASZ1,PAAD
CATSPER1,PAAD
CATSPER4,PAAD
CAV1,PAAD
CAV2,PAAD
CBFB,PAAD
CBLL1,PAAD
CBLN2,PAAD
CBLN4,PAAD
CBWD1,PAAD
CBWD3,PAAD
CBX1,PAAD
CBX3,PAAD
CC2D1A,PAAD
CC2D2B,PAAD
CCAR1,PAAD
CCDC101,PAAD
CCDC102A,PAAD
CCDC102B,PAAD
CCDC104,PAAD
CCDC106,PAAD
CCDC107,PAAD
CCDC109B,PAAD
CCDC112,PAAD
CCDC115,PAAD
CCDC117,PAAD
CCDC12,PAAD
CCDC121,PAAD
CCDC130,PAAD
CCDC132,PAAD
CCDC137,PAAD
CCDC140,PAAD
CCDC144A,PAAD
CCDC144NL,PAAD
CCDC148,PAAD
CCDC152,PAAD
CCDC158,PAAD
CCDC160,PAAD
CCDC172,PAAD
CCDC173,PAAD
CCDC174,PAAD
CCDC178,PAAD
CCDC179,PAAD
CCDC181,PAAD
CCDC22,PAAD
CCDC23,PAAD
CCDC25,PAAD
CCDC27,PAAD
CCDC38,PAAD
CCDC43,PAAD
CCDC50,PAAD
CCDC51,PAAD
CCDC58,PAAD
CCDC59,PAAD
CCDC6,PAAD
CCDC62,PAAD
CCDC63,PAAD
CCDC66,PAAD
CCDC68,PAAD
CCDC69,PAAD
CCDC73,PAAD
CCDC74B,PAAD
CCDC77,PAAD
CCDC80,PAAD
CCDC82,PAAD
CCDC84,PAAD
CCDC85C,PAAD
CCDC86,PAAD
CCDC9,PAAD
CCDC90B,PAAD
CCDC91,PAAD
CCDC93,PAAD
CCDC94,PAAD
CCER1,PAAD
CCIN,PAAD
CCL1,PAAD
CCL13,PAAD
CCL27,PAAD
CCL7,PAAD
CCM2,PAAD
CCNA2,PAAD
CCNB1,PAAD
CCNB1IP1,PAAD
CCNB2,PAAD
CCNC,PAAD
CCND1,PAAD
CCND2,PAAD
CCND3,PAAD
CCNDBP1,PAAD
CCNE1,PAAD
CCNE2,PAAD
CCNF,PAAD
CCNG1,PAAD
CCNH,PAAD
CCNI,PAAD
CCNK,PAAD
CCNL1,PAAD
CCNT1,PAAD
CCNT2,PAAD
CCNYL1,PAAD
CCP110,PAAD
CCR4,PAAD
CCR5,PAAD
CCS,PAAD
CCSER1,PAAD
CCT2,PAAD
CCT3,PAAD
CCT4,PAAD
CCT5,PAAD
CCT6A,PAAD
CCT6B,PAAD
CCT7,PAAD
CCT8,PAAD
CCT8L2,PAAD
CCZ1B,PAAD
CD151,PAAD
CD163,PAAD
CD164,PAAD
CD177,PAAD
CD19,PAAD
CD1C,PAAD
CD200,PAAD
CD244,PAAD
CD27,PAAD
CD276,PAAD
CD2AP,PAAD
CD2BP2,PAAD
CD300C,PAAD
CD302,PAAD
CD36,PAAD
CD37,PAAD
CD3D,PAAD
CD3EAP,PAAD
CD4,PAAD
CD44,PAAD
CD46,PAAD
CD47,PAAD
CD48,PAAD
CD52,PAAD
CD55,PAAD
CD58,PAAD
CD5L,PAAD
CD79A,PAAD
CD79B,PAAD
CD81,PAAD
CD86,PAAD
CD8B,PAAD
CD9,PAAD
CD96,PAAD
CDADC1,PAAD
CDAN1,PAAD
CDC123,PAAD
CDC16,PAAD
CDC20,PAAD
CDC23,PAAD
CDC25A,PAAD
CDC25B,PAAD
CDC26,PAAD
CDC27,PAAD
CDC37,PAAD
CDC37L1,PAAD
CDC40,PAAD
CDC42,PAAD
CDC45,PAAD
CDC5L,PAAD
CDC6,PAAD
CDC7,PAAD
CDC73,PAAD
CDCA2,PAAD
CDCA3,PAAD
CDCA5,PAAD
CDCA8,PAAD
CDCP2,PAAD
CDH1,PAAD
CDH10,PAAD
CDH11,PAAD
CDH17,PAAD
CDH2,PAAD
CDH23,PAAD
CDH24,PAAD
CDIP1,PAAD
CDIPT,PAAD
CDK1,PAAD
CDK11A,PAAD
CDK12,PAAD
CDK13,PAAD
CDK16,PAAD
CDK17,PAAD
CDK2,PAAD
CDK2AP2,PAAD
CDK4,PAAD
CDK5,PAAD
CDK5R2,PAAD
CDK5RAP2,PAAD
CDK5RAP3,PAAD
CDK6,PAAD
CDK7,PAAD
CDK8,PAAD
CDK9,PAAD
CDKL4,PAAD
CDKN2AIP,PAAD
CDKN2B,PAAD
CDRT1,PAAD
CDRT15,PAAD
CDRT15L2,PAAD
CDS2,PAAD
CDT1,PAAD
CDX2,PAAD
CDY2B,PAAD
CEACAM3,PAAD
CEACAM4,PAAD
CEACAM5,PAAD
CEACAM6,PAAD
CEACAM8,PAAD
CEBPA,PAAD
CEBPB,PAAD
CEBPD,PAAD
CEBPZ,PAAD
CELSR2,PAAD
CEND1,PAAD
CENPA,PAAD
CENPC,PAAD
CENPE,PAAD
CENPF,PAAD
CENPH,PAAD
CENPI,PAAD
CENPJ,PAAD
CENPK,PAAD
CENPL,PAAD
CENPM,PAAD
CENPN,PAAD
CENPO,PAAD
CENPP,PAAD
CENPQ,PAAD
CENPT,PAAD
CENPU,PAAD
CENPW,PAAD
CEP104,PAAD
CEP112,PAAD
CEP120,PAAD
CEP135,PAAD
CEP152,PAAD
CEP170,PAAD
CEP170B,PAAD
CEP192,PAAD
CEP290,PAAD
CEP350,PAAD
CEP44,PAAD
CEP55,PAAD
CEP57,PAAD
CEP57L1,PAAD
CEP63,PAAD
CEP70,PAAD
CEP78,PAAD
CEP85,PAAD
CEP95,PAAD
CEP97,PAAD
CEPT1,PAAD
CERS2,PAAD
CERS3,PAAD
CERS5,PAAD
CES1,PAAD
CETN2,PAAD
CETN3,PAAD
CFC1,PAAD
CFC1B,PAAD
CFDP1,PAAD
CFH,PAAD
CFHR1,PAAD
CFHR3,PAAD
CFHR4,PAAD
CFHR5,PAAD
CFI,PAAD
