gene,cancer_type
ARHGEF11,LUAD
ARHGEF12,LUAD
ARHGEF2,LUAD
ARHGEF25,LUAD
ARHGEF3,LUAD
ARHGEF33,LUAD
ARHGEF35,LUAD
ARHGEF38,LUAD
ARHGEF5,LUAD
ARHGEF7,LUAD
ARHGEF9,LUAD
ARID1A,LUAD
ARID1B,LUAD
ARID2,LUAD
ARID3A,LUAD
ARID3B,LUAD
ARID4A,LUAD
ARID4B,LUAD
ARID5A,LUAD
ARIH1,LUAD
ARIH2,LUAD
ARL1,LUAD
ARL10,LUAD
ARL11,LUAD
ARL13B,LUAD
ARL14,LUAD
ARL14EP,LUAD
ARL14EPL,LUAD
ARL15,LUAD
ARL2,LUAD
ARL2BP,LUAD
ARL3,LUAD
ARL4A,LUAD
ARL5A,LUAD
ARL5B,LUAD
ARL6IP1,LUAD
ARL6IP6,LUAD
ARL8B,LUAD
ARMC1,LUAD
ARMC10,LUAD
ARMC2,LUAD
ARMC5,LUAD
ARMC7,LUAD
ARMC9,LUAD
ARMCX1,LUAD
ARMCX3,LUAD
ARMCX5,LUAD
ARMCX6,LUAD
ARNT,LUAD
ARNTL,LUAD
ARPC1A,LUAD
ARPC2,LUAD
ARPC3,LUAD
ARPC4,LUAD
ARPC5,LUAD
ARPP19,LUAD
ARRB1,LUAD
ARRB2,LUAD
ARRDC4,LUAD
ARSB,LUAD
ARSK,LUAD
ART3,LUAD
ARTN,LUAD
ARV1,LUAD
AS3MT,LUAD
ASAH1,LUAD
ASB17,LUAD
ASB3,LUAD
ASB6,LUAD
ASB7,LUAD
ASCC1,LUAD
ASCC3,LUAD
ASCL1,LUAD
ASCL2,LUAD
ASF1A,LUAD
ASF1B,LUAD
ASH2L,LUAD
ASIC1,LUAD
ASIP,LUAD
ASMT,LUAD
ASNA1,LUAD
ASNS,LUAD
ASNSD1,LUAD
ASPDH,LUAD
ASPHD2,LUAD
ASPM,LUAD
ASTL,LUAD
ASUN,LUAD
ASXL3,LUAD
ATAD1,LUAD
ATAD2,LUAD
ATAD3A,LUAD
ATAD5,LUAD
ATAT1,LUAD
ATF1,LUAD
ATF2,LUAD
ATF4,LUAD
ATF5,LUAD
ATF6,LUAD
ATF7,LUAD
ATF7IP,LUAD
ATG10,LUAD
ATG12,LUAD
ATG13,LUAD
ATG14,LUAD
ATG2B,LUAD
ATG3,LUAD
ATG4C,LUAD
ATG5,LUAD
ATG9A,LUAD
ATHL1,LUAD
ATIC,LUAD
ATL1,LUAD
ATL2,LUAD
ATL3,LUAD
ATM,LUAD
ATMIN,LUAD
ATOH1,LUAD
ATOX1,LUAD
ATP10A,LUAD
ATP10D,LUAD
ATP11B,LUAD
ATP11C,LUAD
ATP13A1,LUAD
ATP1A1,LUAD
ATP1B1,LUAD
ATP1B3,LUAD
ATP2A2,LUAD
ATP2B1,LUAD
ATP2B4,LUAD
ATP2C1,LUAD
ATP5A1,LUAD
ATP5B,LUAD
ATP5C1,LUAD
ATP5D,LUAD
ATP5F1,LUAD
ATP5G1,LUAD
ATP5G2,LUAD
ATP5H,LUAD
ATP5I,LUAD
ATP5J,LUAD
ATP5J2,LUAD
ATP5J2-PTCD1,LUAD
ATP5L,LUAD
ATP5L2,LUAD
ATP5O,LUAD
ATP5SL,LUAD
ATP6AP1,LUAD
ATP6AP1L,LUAD
ATP6AP2,LUAD
ATP6V0A1,LUAD
ATP6V0B,LUAD
ATP6V0C,LUAD
