gene,cancer_type
C8orf33,GBM
C8orf44,GBM
C8orf88,GBM
C9orf114,GBM
C9orf129,GBM
C9orf131,GBM
C9orf135,GBM
C9orf153,GBM
C9orf156,GBM
C9orf16,GBM
C9orf172,GBM
C9orf41,GBM
C9orf78,GBM
C9orf85,GBM
C9orf96,GBM
CA11,GBM
CA5A,GBM
CAAP1,GBM
CAB39,GBM
CABIN1,GBM
CACNA2D1,GBM
CACNB1,GBM
CACNB3,GBM
CACNG2,GBM
CACNG3,GBM
CACNG6,GBM
CACTIN,GBM
CACYBP,GBM
CAD,GBM
CADM4,GBM
CALCA,GBM
CALCB,GBM
CALCOCO2,GBM
CALM2,GBM
CALML6,GBM
CAMK1D,GBM
CAMK2B,GBM
CAMLG,GBM
CAMSAP2,GBM
CAMSAP3,GBM
CAND1,GBM
CANT1,GBM
CANX,GBM
CAP1,GBM
CAPN15,GBM
CAPRIN1,GBM
CAPS2,GBM
CAPZA2,GBM
CAPZB,GBM
CARD10,GBM
CARD16,GBM
CARD17,GBM
CARM1,GBM
CARS,GBM
CARS2,GBM
CASC1,GBM
CASC3,GBM
CASC5,GBM
CASP3,GBM
CASP8,GBM
CAST,GBM
CASZ1,GBM
CATSPER1,GBM
CATSPER4,GBM
CAV1,GBM
CAV2,GBM
CBFB,GBM
CBLL1,GBM
CBLN2,GBM
CBLN4,GBM
CBWD1,GBM
CBWD3,GBM
CBX1,GBM
CBX3,GBM
CC2D1A,GBM
CC2D2B,GBM
CCAR1,GBM
CCDC101,GBM
CCDC102A,GBM
CCDC102B,GBM
CCDC104,GBM
CCDC106,GBM
CCDC107,GBM
CCDC109B,GBM
CCDC112,GBM
CCDC115,GBM
CCDC117,GBM
CCDC12,GBM
CCDC121,GBM
CCDC130,GBM
CCDC132,GBM
CCDC137,GBM
CCDC140,GBM
CCDC144A,GBM
CCDC144NL,GBM
CCDC148,GBM
CCDC152,GBM
CCDC158,GBM
CCDC160,GBM
CCDC172,GBM
CCDC173,GBM
CCDC174,GBM
CCDC178,GBM
CCDC179,GBM
CCDC181,GBM
CCDC22,GBM
CCDC23,GBM
CCDC25,GBM
CCDC27,GBM
CCDC38,GBM
CCDC43,GBM
CCDC50,GBM
CCDC51,GBM
CCDC58,GBM
CCDC59,GBM
CCDC6,GBM
CCDC62,GBM
CCDC63,GBM
CCDC66,GBM
CCDC68,GBM
CCDC69,GBM
CCDC73,GBM
CCDC74B,GBM
CCDC77,GBM
CCDC80,GBM
