gene,cancer_type
B4GALT4,MISC
B4GALT7,MISC
BACH1,MISC
BAG4,MISC
BAI2,MISC
BAK1,MISC
BAMBI,MISC
BANF1,MISC
BANK1,MISC
BANP,MISC
BAP1,MISC
BARD1,MISC
BATF,MISC
BATF2,MISC
BAZ1A,MISC
BAZ1B,MISC
BAZ2B,MISC
BBIP1,MISC
BBS10,MISC
BBS12,MISC
BBS5,MISC
BCAN,MISC
BCAP29,MISC
BCAP31,MISC
BCAR1,MISC
BCAR3,MISC
BCAS1,MISC
BCAS2,MISC
BCAT1,MISC
BCCIP,MISC
BCDIN3D,MISC
BCKDHA,MISC
BCL10,MISC
BCL11B,MISC
BCL2,MISC
BCL2L1,MISC
BCL2L12,MISC
BCL2L15,MISC
BCL2L2-PABPN1,MISC
BCL6,MISC
BCL7C,MISC
BCL9,MISC
BCL9L,MISC
BCLAF1,MISC
BCORL1,MISC
BCS1L,MISC
BDH2,MISC
BDNF,MISC
BDP1,MISC
BECN1,MISC
BEND3,MISC
BET1,MISC
BEX2,MISC
BEX4,MISC
BFAR,MISC
BFSP1,MISC
BGLAP,MISC
BHLHB9,MISC
BHLHE22,MISC
BHLHE40,MISC
BHLHE41,MISC
BHMT,MISC
BICD2,MISC
BID,MISC
BIRC2,MISC
BIRC3,MISC
BIRC5,MISC
BIRC6,MISC
BIRC8,MISC
BIVM,MISC
BLM,MISC
BLOC1S2,MISC
BLOC1S6,MISC
BLVRB,MISC
BLZF1,MISC
BMF,MISC
BMI1,MISC
BMP10,MISC
BMP2K,MISC
BMP3,MISC
BMP4,MISC
BMP5,MISC
BMP8A,MISC
BMP8B,MISC
BMPR1A,MISC
BMPR1B,MISC
BMPR2,MISC
BMS1,MISC
BNC1,MISC
BNC2,MISC
BNIP1,MISC
BNIP2,MISC
BNIP3,MISC
BOD1L1,MISC
BOD1L2,MISC
BOLA3,MISC
BOP1,MISC
BORA,MISC
BPGM,MISC
BPIFC,MISC
BPNT1,MISC
BPTF,MISC
BPY2C,MISC
BRAF,MISC
BRAP,MISC
BRAT1,MISC
BRCA1,MISC
BRCA2,MISC
BRCC3,MISC
BRD1,MISC
BRD2,MISC
BRD4,MISC
BRD7,MISC
BRD8,MISC
BRD9,MISC
BRF1,MISC
BRF2,MISC
BRI3,MISC
BRI3BP,MISC
BRINP2,MISC
BRIP1,MISC
BRIX1,MISC
BRMS1,MISC
BRMS1L,MISC
BRPF1,MISC
BRPF3,MISC
BRS3,MISC
BRWD1,MISC
BRWD3,MISC
BSCL2,MISC
BSG,MISC
BSN,MISC
BSND,MISC
BSPH1,MISC
BST1,MISC
BTAF1,MISC
BTBD10,MISC
BTBD3,MISC
BTBD6,MISC
BTBD7,MISC
BTBD8,MISC
BTBD9,MISC
BTC,MISC
BTD,MISC
BTF3,MISC
BTF3L4,MISC
BTG1,MISC
BTK,MISC
BTLA,MISC
BTRC,MISC
BUB1,MISC
BUB1B,MISC
BUB3,MISC
BUD13,MISC
BUD31,MISC
BYSL,MISC
BZW1,MISC
BZW2,MISC
C10orf10,MISC
C10orf107,MISC
C10orf128,MISC
C10orf129,MISC
C10orf131,MISC
C10orf137,MISC
C10orf2,MISC
C10orf68,MISC
C10orf76,MISC
C10orf82,MISC
C10orf88,MISC
C10orf95,MISC
C11orf30,MISC
C11orf31,MISC
C11orf42,MISC
C11orf49,MISC
C11orf54,MISC
C11orf57,MISC
C11orf58,MISC
C11orf65,MISC
C11orf70,MISC
C11orf73,MISC
C11orf74,MISC
C11orf82,MISC
C11orf83,MISC
C11orf85,MISC
C11orf88,MISC
C11orf91,MISC
C11orf94,MISC
C12orf10,MISC
C12orf4,MISC
C12orf40,MISC
C12orf42,MISC
C12orf43,MISC
C12orf45,MISC
C12orf49,MISC
C12orf50,MISC
C12orf52,MISC
C12orf56,MISC
C12orf57,MISC
C12orf65,MISC
C12orf71,MISC
C12orf75,MISC
C13orf45,MISC
C14orf159,MISC
C14orf164,MISC
C14orf166,MISC
C14orf166B,MISC
C14orf178,MISC
C14orf2,MISC
C14orf28,MISC
C14orf39,MISC
C14orf80,MISC
C15orf26,MISC
C15orf38-AP3S2,MISC
C15orf41,MISC
C15orf43,MISC
C15orf48,MISC
C15orf57,MISC
C16orf45,MISC
C16orf59,MISC
C16orf62,MISC
C16orf72,MISC
C16orf80,MISC
C16orf87,MISC
C16orf90,MISC
C16orf92,MISC
C17orf102,MISC
C17orf104,MISC
C17orf105,MISC
C17orf49,MISC
C17orf58,MISC
C17orf66,MISC
C17orf70,MISC
C17orf74,MISC
