gene,cancer_type
BCL2,HNSC
BCL2L1,HNSC
BCL2L12,HNSC
BCL2L15,HNSC
BCL2L2-PABPN1,HNSC
BCL6,HNSC
BCL7C,HNSC
BCL9,HNSC
BCL9L,HNSC
BCLAF1,HNSC
BCORL1,HNSC
BCS1L,HNSC
BDH2,HNSC
BDNF,HNSC
BDP1,HNSC
BECN1,HNSC
BEND3,HNSC
BET1,HNSC
BEX2,HNSC
BEX4,HNSC
BFAR,HNSC
BFSP1,HNSC
BGLAP,HNSC
BHLHB9,HNSC
BHLHE22,HNSC
BHLHE40,HNSC
BHLHE41,HNSC
BHMT,HNSC
BICD2,HNSC
BID,HNSC
BIRC2,HNSC
BIRC3,HNSC
BIRC5,HNSC
BIRC6,HNSC
BIRC8,HNSC
BIVM,HNSC
BLM,HNSC
BLOC1S2,HNSC
BLOC1S6,HNSC
BLVRB,HNSC
BLZF1,HNSC
BMF,HNSC
BMI1,HNSC
BMP10,HNSC
BMP2K,HNSC
BMP3,HNSC
BMP4,HNSC
BMP5,HNSC
BMP8A,HNSC
BMP8B,HNSC
BMPR1A,HNSC
BMPR1B,HNSC
BMPR2,HNSC
BMS1,HNSC
BNC1,HNSC
BNC2,HNSC
BNIP1,HNSC
BNIP2,HNSC
BNIP3,HNSC
BOD1L1,HNSC
BOD1L2,HNSC
BOLA3,HNSC
BOP1,HNSC
BORA,HNSC
BPGM,HNSC
BPIFC,HNSC
BPNT1,HNSC
BPTF,HNSC
BPY2C,HNSC
BRAF,HNSC
BRAP,HNSC
BRAT1,HNSC
BRCA1,HNSC
BRCA2,HNSC
BRCC3,HNSC
BRD1,HNSC
BRD2,HNSC
BRD4,HNSC
BRD7,HNSC
BRD8,HNSC
BRD9,HNSC
BRF1,HNSC
BRF2,HNSC
BRI3,HNSC
BRI3BP,HNSC
BRINP2,HNSC
BRIP1,HNSC
BRIX1,HNSC
BRMS1,HNSC
BRMS1L,HNSC
BRPF1,HNSC
BRPF3,HNSC
BRS3,HNSC
BRWD1,HNSC
BRWD3,HNSC
BSCL2,HNSC
BSG,HNSC
BSN,HNSC
BSND,HNSC
BSPH1,HNSC
BST1,HNSC
BTAF1,HNSC
BTBD10,HNSC
BTBD3,HNSC
BTBD6,HNSC
BTBD7,HNSC
BTBD8,HNSC
BTBD9,HNSC
BTC,HNSC
BTD,HNSC
BTF3,HNSC
BTF3L4,HNSC
BTG1,HNSC
BTK,HNSC
BTLA,HNSC
BTRC,HNSC
BUB1,HNSC
BUB1B,HNSC
BUB3,HNSC
BUD13,HNSC
BUD31,HNSC
BYSL,HNSC
BZW1,HNSC
BZW2,HNSC
C10orf10,HNSC
C10orf107,HNSC
C10orf128,HNSC
C10orf129,HNSC
C10orf131,HNSC
C10orf137,HNSC
C10orf2,HNSC
C10orf68,HNSC
C10orf76,HNSC
C10orf82,HNSC
C10orf88,HNSC
C10orf95,HNSC
C11orf30,HNSC
C11orf31,HNSC
C11orf42,HNSC
C11orf49,HNSC
C11orf54,HNSC
C11orf57,HNSC
C11orf58,HNSC
C11orf65,HNSC
C11orf70,HNSC
C11orf73,HNSC
C11orf74,HNSC
C11orf82,HNSC
C11orf83,HNSC
C11orf85,HNSC
C11orf88,HNSC
C11orf91,HNSC
C11orf94,HNSC
C12orf10,HNSC
C12orf4,HNSC
C12orf40,HNSC
C12orf42,HNSC
C12orf43,HNSC
C12orf45,HNSC
C12orf49,HNSC
C12orf50,HNSC
C12orf52,HNSC
C12orf56,HNSC
C12orf57,HNSC
C12orf65,HNSC
C12orf71,HNSC
C12orf75,HNSC
C13orf45,HNSC
C14orf159,HNSC
C14orf164,HNSC
C14orf166,HNSC
C14orf166B,HNSC
C14orf178,HNSC
C14orf2,HNSC
C14orf28,HNSC
C14orf39,HNSC
C14orf80,HNSC
C15orf26,HNSC
C15orf38-AP3S2,HNSC
C15orf41,HNSC
C15orf43,HNSC
C15orf48,HNSC
C15orf57,HNSC
C16orf45,HNSC
C16orf59,HNSC
C16orf62,HNSC
C16orf72,HNSC
C16orf80,HNSC
C16orf87,HNSC
C16orf90,HNSC
C16orf92,HNSC
C17orf102,HNSC
C17orf104,HNSC
C17orf105,HNSC
C17orf49,HNSC
C17orf58,HNSC
C17orf66,HNSC
C17orf70,HNSC
C17orf74,HNSC
C17orf75,HNSC
C17orf80,HNSC
C17orf85,HNSC
C17orf89,HNSC
C17orf96,HNSC
C17orf98,HNSC
C17orf99,HNSC
C18orf21,HNSC
C18orf32,HNSC
C19orf18,HNSC
C19orf25,HNSC
C19orf40,HNSC
C19orf43,HNSC
C19orf48,HNSC
C19orf52,HNSC
C19orf53,HNSC
C19orf70,HNSC
C19orf77,HNSC
C19orf82,HNSC
C19orf83,HNSC
C1D,HNSC
C1GALT1,HNSC
C1GALT1C1,HNSC
C1orf101,HNSC
C1orf105,HNSC
C1orf109,HNSC
C1orf112,HNSC
C1orf122,HNSC
C1orf131,HNSC
C1orf146,HNSC
C1orf172,HNSC
C1orf234,HNSC
C1orf27,HNSC
C1orf35,HNSC
C1orf43,HNSC
C1orf52,HNSC
C1orf54,HNSC
C1orf74,HNSC
C1orf86,HNSC
C1orf87,HNSC
C1QBP,HNSC
C1QL2,HNSC
C1QTNF5,HNSC
C1QTNF9,HNSC
C1QTNF9B,HNSC
C1S,HNSC
C20orf112,HNSC
C20orf196,HNSC
C20orf197,HNSC
C20orf24,HNSC
C20orf85,HNSC
C21orf2,HNSC
C21orf59,HNSC
C22orf43,HNSC
C22orf46,HNSC
C2CD4D,HNSC
C2CD5,HNSC
C2orf15,HNSC
C2orf43,HNSC
C2orf49,HNSC
C2orf53,HNSC
C2orf57,HNSC
C2orf68,HNSC
C2orf76,HNSC
C2orf78,HNSC
C2orf80,HNSC
C2orf88,HNSC
C3orf14,HNSC
C3orf17,HNSC
C3orf27,HNSC
C3orf36,HNSC
C3orf38,HNSC
C3orf58,HNSC
C3orf62,HNSC
C3orf70,HNSC
C3orf83,HNSC
C4BPA,HNSC
C4BPB,HNSC
C4orf27,HNSC
C4orf33,HNSC
C4orf46,HNSC
C4orf47,HNSC
C4orf51,HNSC
C5orf15,HNSC
C5orf38,HNSC
C5orf48,HNSC
C5orf52,HNSC
C5orf58,HNSC
C5orf60,HNSC
C6,HNSC
C6orf106,HNSC
C6orf163,HNSC
C6orf211,HNSC
C6orf226,HNSC
C6orf47,HNSC
C6orf48,HNSC
C6orf58,HNSC
C6orf62,HNSC
C6orf89,HNSC
C7orf25,HNSC
C7orf26,HNSC
C7orf34,HNSC
C7orf55-LUC7L2,HNSC
C7orf57,HNSC
C7orf62,HNSC
C8orf33,HNSC
C8orf44,HNSC
C8orf88,HNSC
C9orf114,HNSC
C9orf129,HNSC
C9orf131,HNSC
C9orf135,HNSC
C9orf153,HNSC
C9orf156,HNSC
C9orf16,HNSC
C9orf172,HNSC
C9orf41,HNSC
C9orf78,HNSC
C9orf85,HNSC
C9orf96,HNSC
CA11,HNSC
CA5A,HNSC
CAAP1,HNSC
CAB39,HNSC
CABIN1,HNSC
CACNA2D1,HNSC
CACNB1,HNSC
CACNB3,HNSC
CACNG2,HNSC
CACNG3,HNSC
CACNG6,HNSC
CACTIN,HNSC
CACYBP,HNSC
CAD,HNSC
CADM4,HNSC
CALCA,HNSC
CALCB,HNSC
CALCOCO2,HNSC
CALM2,HNSC
CALML6,HNSC
CAMK1D,HNSC
CAMK2B,HNSC
CAMLG,HNSC
CAMSAP2,HNSC
CAMSAP3,HNSC
CAND1,HNSC
CANT1,HNSC
CANX,HNSC
CAP1,HNSC
CAPN15,HNSC
CAPRIN1,HNSC
CAPS2,HNSC
CAPZA2,HNSC
CAPZB,HNSC
CARD10,HNSC
CARD16,HNSC
CARD17,HNSC
CARM1,HNSC
CARS,HNSC
CARS2,HNSC
CASC1,HNSC
CASC3,HNSC
CASC5,HNSC
CASP3,HNSC
CASP8,HNSC
CAST,HNSC
CASZ1,HNSC
CATSPER1,HNSC
CATSPER4,HNSC
CAV1,HNSC
CAV2,HNSC
CBFB,HNSC
CBLL1,HNSC
CBLN2,HNSC
CBLN4,HNSC
CBWD1,HNSC
CBWD3,HNSC
CBX1,HNSC
CBX3,HNSC
CC2D1A,HNSC
CC2D2B,HNSC
CCAR1,HNSC
CCDC101,HNSC
CCDC102A,HNSC
CCDC102B,HNSC
CCDC104,HNSC
CCDC106,HNSC
CCDC107,HNSC
CCDC109B,HNSC
CCDC112,HNSC
CCDC115,HNSC
CCDC117,HNSC
CCDC12,HNSC
CCDC121,HNSC
CCDC130,HNSC
CCDC132,HNSC
CCDC137,HNSC
CCDC140,HNSC
CCDC144A,HNSC
CCDC144NL,HNSC
CCDC148,HNSC
CCDC152,HNSC
CCDC158,HNSC
CCDC160,HNSC
CCDC172,HNSC
CCDC173,HNSC
CCDC174,HNSC
CCDC178,HNSC
CCDC179,HNSC
CCDC181,HNSC
CCDC22,HNSC
CCDC23,HNSC
CCDC25,HNSC
CCDC27,HNSC
CCDC38,HNSC
CCDC43,HNSC
CCDC50,HNSC
CCDC51,HNSC
CCDC58,HNSC
CCDC59,HNSC
CCDC6,HNSC
CCDC62,HNSC
CCDC63,HNSC
CCDC66,HNSC
CCDC68,HNSC
CCDC69,HNSC
CCDC73,HNSC
CCDC74B,HNSC
CCDC77,HNSC
CCDC80,HNSC
CCDC82,HNSC
CCDC84,HNSC
CCDC85C,HNSC
CCDC86,HNSC
CCDC9,HNSC
CCDC90B,HNSC
CCDC91,HNSC
CCDC93,HNSC
CCDC94,HNSC
CCER1,HNSC
CCIN,HNSC
CCL1,HNSC
CCL13,HNSC
CCL27,HNSC
CCL7,HNSC
CCM2,HNSC
CCNA2,HNSC
CCNB1,HNSC
CCNB1IP1,HNSC
CCNB2,HNSC
CCNC,HNSC
CCND1,HNSC
CCND2,HNSC
CCND3,HNSC
CCNDBP1,HNSC
CCNE1,HNSC
CCNE2,HNSC
CCNF,HNSC
CCNG1,HNSC
CCNH,HNSC
CCNI,HNSC
CCNK,HNSC
CCNL1,HNSC
CCNT1,HNSC
CCNT2,HNSC
CCNYL1,HNSC
CCP110,HNSC
CCR4,HNSC
CCR5,HNSC
CCS,HNSC
CCSER1,HNSC
CCT2,HNSC
CCT3,HNSC
CCT4,HNSC
CCT5,HNSC
CCT6A,HNSC
CCT6B,HNSC
CCT7,HNSC
CCT8,HNSC
CCT8L2,HNSC
CCZ1B,HNSC
CD151,HNSC
CD163,HNSC
CD164,HNSC
CD177,HNSC
CD19,HNSC
CD1C,HNSC
CD200,HNSC
CD244,HNSC
CD27,HNSC
CD276,HNSC
CD2AP,HNSC
CD2BP2,HNSC
CD300C,HNSC
CD302,HNSC
CD36,HNSC
CD37,HNSC
CD3D,HNSC
CD3EAP,HNSC
CD4,HNSC
CD44,HNSC
CD46,HNSC
CD47,HNSC
CD48,HNSC
CD52,HNSC
CD55,HNSC
CD58,HNSC
CD5L,HNSC
CD79A,HNSC
CD79B,HNSC
CD81,HNSC
CD86,HNSC
CD8B,HNSC
CD9,HNSC
CD96,HNSC
CDADC1,HNSC
CDAN1,HNSC
CDC123,HNSC
CDC16,HNSC
CDC20,HNSC
CDC23,HNSC
CDC25A,HNSC
CDC25B,HNSC
CDC26,HNSC
CDC27,HNSC
CDC37,HNSC
CDC37L1,HNSC
CDC40,HNSC
CDC42,HNSC
CDC45,HNSC
CDC5L,HNSC
CDC6,HNSC
CDC7,HNSC
CDC73,HNSC
CDCA2,HNSC
CDCA3,HNSC
CDCA5,HNSC
CDCA8,HNSC
CDCP2,HNSC
CDH1,HNSC
CDH10,HNSC
CDH11,HNSC
CDH17,HNSC
CDH2,HNSC
CDH23,HNSC
CDH24,HNSC
CDIP1,HNSC
CDIPT,HNSC
CDK1,HNSC
CDK11A,HNSC
CDK12,HNSC
CDK13,HNSC
CDK16,HNSC
CDK17,HNSC
CDK2,HNSC
CDK2AP2,HNSC
CDK4,HNSC
CDK5,HNSC
CDK5R2,HNSC
CDK5RAP2,HNSC
CDK5RAP3,HNSC
CDK6,HNSC
CDK7,HNSC
CDK8,HNSC
CDK9,HNSC
CDKL4,HNSC
CDKN2AIP,HNSC
CDKN2B,HNSC
CDRT1,HNSC
CDRT15,HNSC
CDRT15L2,HNSC
CDS2,HNSC
CDT1,HNSC
CDX2,HNSC
CDY2B,HNSC
CEACAM3,HNSC
CEACAM4,HNSC
CEACAM5,HNSC
CEACAM6,HNSC
CEACAM8,HNSC
CEBPA,HNSC
CEBPB,HNSC
CEBPD,HNSC
CEBPZ,HNSC
CELSR2,HNSC
CEND1,HNSC
CENPA,HNSC
CENPC,HNSC
CENPE,HNSC
CENPF,HNSC
CENPH,HNSC
CENPI,HNSC
CENPJ,HNSC
CENPK,HNSC
CENPL,HNSC
CENPM,HNSC
CENPN,HNSC
CENPO,HNSC
CENPP,HNSC
CENPQ,HNSC
CENPT,HNSC
CENPU,HNSC
CENPW,HNSC
CEP104,HNSC
CEP112,HNSC
CEP120,HNSC
CEP135,HNSC
CEP152,HNSC
CEP170,HNSC
CEP170B,HNSC
CEP192,HNSC
CEP290,HNSC
CEP350,HNSC
CEP44,HNSC
CEP55,HNSC
CEP57,HNSC
CEP57L1,HNSC
CEP63,HNSC
CEP70,HNSC
CEP78,HNSC
CEP85,HNSC
CEP95,HNSC
CEP97,HNSC
CEPT1,HNSC
CERS2,HNSC
CERS3,HNSC
CERS5,HNSC
CES1,HNSC
CETN2,HNSC
CETN3,HNSC
CFC1,HNSC
CFC1B,HNSC
CFDP1,HNSC
CFH,HNSC
CFHR1,HNSC
CFHR3,HNSC
CFHR4,HNSC
CFHR5,HNSC
CFI,HNSC
