gene,cancer_type
C9orf41,KICH
C9orf78,KICH
C9orf85,KICH
C9orf96,KICH
CA11,KICH
CA5A,KICH
CAAP1,KICH
CAB39,KICH
CABIN1,KICH
CACNA2D1,KICH
CACNB1,KICH
CACNB3,KICH
CACNG2,KICH
CACNG3,KICH
CACNG6,KICH
CACTIN,KICH
CACYBP,KICH
CAD,KICH
CADM4,KICH
CALCA,KICH
CALCB,KICH
CALCOCO2,KICH
CALM2,KICH
CALML6,KICH
CAMK1D,KICH
CAMK2B,KICH
CAMLG,KICH
CAMSAP2,KICH
CAMSAP3,KICH
CAND1,KICH
CANT1,KICH
CANX,KICH
CAP1,KICH
CAPN15,KICH
CAPRIN1,KICH
CAPS2,KICH
CAPZA2,KICH
CAPZB,KICH
CARD10,KICH
CARD16,KICH
CARD17,KICH
CARM1,KICH
CARS,KICH
CARS2,KICH
CASC1,KICH
CASC3,KICH
CASC5,KICH
CASP3,KICH
CASP8,KICH
CAST,KICH
CASZ1,KICH
CATSPER1,KICH
CATSPER4,KICH
CAV1,KICH
CAV2,KICH
CBFB,KICH
CBLL1,KICH
CBLN2,KICH
CBLN4,KICH
CBWD1,KICH
CBWD3,KICH
CBX1,KICH
CBX3,KICH
CC2D1A,KICH
CC2D2B,KICH
CCAR1,KICH
CCDC101,KICH
CCDC102A,KICH
CCDC102B,KICH
CCDC104,KICH
CCDC106,KICH
CCDC107,KICH
CCDC109B,KICH
CCDC112,KICH
CCDC115,KICH
CCDC117,KICH
CCDC12,KICH
CCDC121,KICH
CCDC130,KICH
CCDC132,KICH
CCDC137,KICH
CCDC140,KICH
CCDC144A,KICH
CCDC144NL,KICH
CCDC148,KICH
CCDC152,KICH
CCDC158,KICH
CCDC160,KICH
CCDC172,KICH
CCDC173,KICH
CCDC174,KICH
CCDC178,KICH
CCDC179,KICH
CCDC181,KICH
CCDC22,KICH
CCDC23,KICH
CCDC25,KICH
CCDC27,KICH
CCDC38,KICH
CCDC43,KICH
CCDC50,KICH
CCDC51,KICH
CCDC58,KICH
CCDC59,KICH
CCDC6,KICH
CCDC62,KICH
CCDC63,KICH
CCDC66,KICH
CCDC68,KICH
CCDC69,KICH
CCDC73,KICH
CCDC74B,KICH
CCDC77,KICH
CCDC80,KICH
CCDC82,KICH
CCDC84,KICH
CCDC85C,KICH
CCDC86,KICH
CCDC9,KICH
CCDC90B,KICH
CCDC91,KICH
CCDC93,KICH
CCDC94,KICH
CCER1,KICH
CCIN,KICH
CCL1,KICH
CCL13,KICH
CCL27,KICH
CCL7,KICH
CCM2,KICH
CCNA2,KICH
CCNB1,KICH
CCNB1IP1,KICH
CCNB2,KICH
CCNC,KICH
CCND1,KICH
CCND2,KICH
CCND3,KICH
CCNDBP1,KICH
CCNE1,KICH
CCNE2,KICH
CCNF,KICH
CCNG1,KICH
CCNH,KICH
CCNI,KICH
CCNK,KICH
CCNL1,KICH
CCNT1,KICH
CCNT2,KICH
CCNYL1,KICH
CCP110,KICH
CCR4,KICH
CCR5,KICH
CCS,KICH
CCSER1,KICH
