gene,cancer_type
C11orf31,UCEC
C11orf42,UCEC
C11orf49,UCEC
C11orf54,UCEC
C11orf57,UCEC
C11orf58,UCEC
C11orf65,UCEC
C11orf70,UCEC
C11orf73,UCEC
C11orf74,UCEC
C11orf82,UCEC
C11orf83,UCEC
C11orf85,UCEC
C11orf88,UCEC
C11orf91,UCEC
C11orf94,UCEC
C12orf10,UCEC
C12orf4,UCEC
C12orf40,UCEC
C12orf42,UCEC
C12orf43,UCEC
C12orf45,UCEC
C12orf49,UCEC
C12orf50,UCEC
C12orf52,UCEC
C12orf56,UCEC
C12orf57,UCEC
C12orf65,UCEC
C12orf71,UCEC
C12orf75,UCEC
C13orf45,UCEC
C14orf159,UCEC
C14orf164,UCEC
C14orf166,UCEC
C14orf166B,UCEC
C14orf178,UCEC
C14orf2,UCEC
C14orf28,UCEC
C14orf39,UCEC
C14orf80,UCEC
C15orf26,UCEC
C15orf38-AP3S2,UCEC
C15orf41,UCEC
C15orf43,UCEC
C15orf48,UCEC
C15orf57,UCEC
C16orf45,UCEC
C16orf59,UCEC
C16orf62,UCEC
C16orf72,UCEC
C16orf80,UCEC
C16orf87,UCEC
C16orf90,UCEC
C16orf92,UCEC
C17orf102,UCEC
C17orf104,UCEC
C17orf105,UCEC
C17orf49,UCEC
C17orf58,UCEC
C17orf66,UCEC
C17orf70,UCEC
C17orf74,UCEC
C17orf75,UCEC
C17orf80,UCEC
C17orf85,UCEC
C17orf89,UCEC
C17orf96,UCEC
C17orf98,UCEC
C17orf99,UCEC
C18orf21,UCEC
C18orf32,UCEC
C19orf18,UCEC
C19orf25,UCEC
C19orf40,UCEC
C19orf43,UCEC
C19orf48,UCEC
C19orf52,UCEC
C19orf53,UCEC
C19orf70,UCEC
C19orf77,UCEC
C19orf82,UCEC
C19orf83,UCEC
C1D,UCEC
C1GALT1,UCEC
C1GALT1C1,UCEC
C1orf101,UCEC
C1orf105,UCEC
C1orf109,UCEC
C1orf112,UCEC
C1orf122,UCEC
C1orf131,UCEC
C1orf146,UCEC
C1orf172,UCEC
C1orf234,UCEC
C1orf27,UCEC
C1orf35,UCEC
C1orf43,UCEC
C1orf52,UCEC
C1orf54,UCEC
C1orf74,UCEC
C1orf86,UCEC
C1orf87,UCEC
C1QBP,UCEC
C1QL2,UCEC
C1QTNF5,UCEC
C1QTNF9,UCEC
C1QTNF9B,UCEC
C1S,UCEC
C20orf112,UCEC
C20orf196,UCEC
C20orf197,UCEC
C20orf24,UCEC
C20orf85,UCEC
C21orf2,UCEC
C21orf59,UCEC
C22orf43,UCEC
C22orf46,UCEC
C2CD4D,UCEC
C2CD5,UCEC
C2orf15,UCEC
C2orf43,UCEC
C2orf49,UCEC
C2orf53,UCEC
C2orf57,UCEC
C2orf68,UCEC
C2orf76,UCEC
C2orf78,UCEC
C2orf80,UCEC
C2orf88,UCEC
C3orf14,UCEC
C3orf17,UCEC
C3orf27,UCEC
C3orf36,UCEC
C3orf38,UCEC
C3orf58,UCEC
C3orf62,UCEC
C3orf70,UCEC
C3orf83,UCEC
C4BPA,UCEC
C4BPB,UCEC
C4orf27,UCEC
C4orf33,UCEC
C4orf46,UCEC
C4orf47,UCEC
C4orf51,UCEC
C5orf15,UCEC
C5orf38,UCEC
C5orf48,UCEC
C5orf52,UCEC
C5orf58,UCEC
C5orf60,UCEC
C6,UCEC
C6orf106,UCEC
C6orf163,UCEC
C6orf211,UCEC
C6orf226,UCEC
C6orf47,UCEC
C6orf48,UCEC
C6orf58,UCEC
C6orf62,UCEC
C6orf89,UCEC
C7orf25,UCEC
C7orf26,UCEC
C7orf34,UCEC
C7orf55-LUC7L2,UCEC
C7orf57,UCEC
C7orf62,UCEC
C8orf33,UCEC
C8orf44,UCEC
C8orf88,UCEC
C9orf114,UCEC
C9orf129,UCEC
C9orf131,UCEC
C9orf135,UCEC
C9orf153,UCEC
C9orf156,UCEC
C9orf16,UCEC
C9orf172,UCEC
C9orf41,UCEC
C9orf78,UCEC
C9orf85,UCEC
C9orf96,UCEC
CA11,UCEC
CA5A,UCEC
CAAP1,UCEC
CAB39,UCEC
CABIN1,UCEC
CACNA2D1,UCEC
CACNB1,UCEC
CACNB3,UCEC
CACNG2,UCEC
CACNG3,UCEC
CACNG6,UCEC
CACTIN,UCEC
CACYBP,UCEC
CAD,UCEC
CADM4,UCEC
CALCA,UCEC
CALCB,UCEC
CALCOCO2,UCEC
CALM2,UCEC
CALML6,UCEC
CAMK1D,UCEC
CAMK2B,UCEC
CAMLG,UCEC
CAMSAP2,UCEC
CAMSAP3,UCEC
CAND1,UCEC
CANT1,UCEC
CANX,UCEC
CAP1,UCEC
CAPN15,UCEC
