gene,cancer_type
C20orf24,DLBC
C20orf85,DLBC
C21orf2,DLBC
C21orf59,DLBC
C22orf43,DLBC
C22orf46,DLBC
C2CD4D,DLBC
C2CD5,DLBC
C2orf15,DLBC
C2orf43,DLBC
C2orf49,DLBC
C2orf53,DLBC
C2orf57,DLBC
C2orf68,DLBC
C2orf76,DLBC
C2orf78,DLBC
C2orf80,DLBC
C2orf88,DLBC
C3orf14,DLBC
C3orf17,DLBC
C3orf27,DLBC
C3orf36,DLBC
C3orf38,DLBC
C3orf58,DLBC
C3orf62,DLBC
C3orf70,DLBC
C3orf83,DLBC
C4BPA,DLBC
C4BPB,DLBC
C4orf27,DLBC
C4orf33,DLBC
C4orf46,DLBC
C4orf47,DLBC
C4orf51,DLBC
C5orf15,DLBC
C5orf38,DLBC
C5orf48,DLBC
C5orf52,DLBC
C5orf58,DLBC
C5orf60,DLBC
C6,DLBC
C6orf106,DLBC
C6orf163,DLBC
C6orf211,DLBC
C6orf226,DLBC
C6orf47,DLBC
C6orf48,DLBC
C6orf58,DLBC
C6orf62,DLBC
C6orf89,DLBC
C7orf25,DLBC
C7orf26,DLBC
C7orf34,DLBC
C7orf55-LUC7L2,DLBC
C7orf57,DLBC
C7orf62,DLBC
C8orf33,DLBC
C8orf44,DLBC
C8orf88,DLBC
C9orf114,DLBC
C9orf129,DLBC
C9orf131,DLBC
C9orf135,DLBC
C9orf153,DLBC
C9orf156,DLBC
C9orf16,DLBC
C9orf172,DLBC
C9orf41,DLBC
C9orf78,DLBC
C9orf85,DLBC
C9orf96,DLBC
CA11,DLBC
CA5A,DLBC
CAAP1,DLBC
CAB39,DLBC
CABIN1,DLBC
CACNA2D1,DLBC
CACNB1,DLBC
CACNB3,DLBC
CACNG2,DLBC
CACNG3,DLBC
CACNG6,DLBC
CACTIN,DLBC
CACYBP,DLBC
CAD,DLBC
CADM4,DLBC
CALCA,DLBC
CALCB,DLBC
CALCOCO2,DLBC
CALM2,DLBC
CALML6,DLBC
CAMK1D,DLBC
CAMK2B,DLBC
CAMLG,DLBC
CAMSAP2,DLBC
CAMSAP3,DLBC
CAND1,DLBC
CANT1,DLBC
CANX,DLBC
CAP1,DLBC
CAPN15,DLBC
CAPRIN1,DLBC
CAPS2,DLBC
CAPZA2,DLBC
CAPZB,DLBC
CARD10,DLBC
CARD16,DLBC
CARD17,DLBC
CARM1,DLBC
CARS,DLBC
CARS2,DLBC
CASC1,DLBC
CASC3,DLBC
CASC5,DLBC
CASP3,DLBC
CASP8,DLBC
CAST,DLBC
CASZ1,DLBC
CATSPER1,DLBC
CATSPER4,DLBC
CAV1,DLBC
CAV2,DLBC
CBFB,DLBC
CBLL1,DLBC
CBLN2,DLBC
CBLN4,DLBC
CBWD1,DLBC
CBWD3,DLBC
CBX1,DLBC
CBX3,DLBC
CC2D1A,DLBC
CC2D2B,DLBC
CCAR1,DLBC
CCDC101,DLBC
CCDC102A,DLBC
CCDC102B,DLBC
CCDC104,DLBC
CCDC106,DLBC
CCDC107,DLBC
CCDC109B,DLBC
CCDC112,DLBC
CCDC115,DLBC
CCDC117,DLBC
CCDC12,DLBC
CCDC121,DLBC
CCDC130,DLBC
CCDC132,DLBC
CCDC137,DLBC
CCDC140,DLBC
CCDC144A,DLBC
CCDC144NL,DLBC
CCDC148,DLBC
CCDC152,DLBC
CCDC158,DLBC
CCDC160,DLBC
CCDC172,DLBC
CCDC173,DLBC
CCDC174,DLBC
CCDC178,DLBC
CCDC179,DLBC
CCDC181,DLBC
CCDC22,DLBC
CCDC23,DLBC
CCDC25,DLBC
CCDC27,DLBC
CCDC38,DLBC
CCDC43,DLBC
CCDC50,DLBC
CCDC51,DLBC
CCDC58,DLBC
CCDC59,DLBC
CCDC6,DLBC
CCDC62,DLBC
CCDC63,DLBC
CCDC66,DLBC
CCDC68,DLBC
CCDC69,DLBC
CCDC73,DLBC
CCDC74B,DLBC
CCDC77,DLBC
CCDC80,DLBC
CCDC82,DLBC
CCDC84,DLBC
CCDC85C,DLBC
CCDC86,DLBC
CCDC9,DLBC
CCDC90B,DLBC
CCDC91,DLBC
CCDC93,DLBC
CCDC94,DLBC
CCER1,DLBC
CCIN,DLBC
CCL1,DLBC
CCL13,DLBC
CCL27,DLBC
CCL7,DLBC
CCM2,DLBC
CCNA2,DLBC
CCNB1,DLBC
CCNB1IP1,DLBC
CCNB2,DLBC
CCNC,DLBC
CCND1,DLBC
CCND2,DLBC
CCND3,DLBC
CCNDBP1,DLBC
CCNE1,DLBC
CCNE2,DLBC
CCNF,DLBC
CCNG1,DLBC
CCNH,DLBC
CCNI,DLBC
CCNK,DLBC
CCNL1,DLBC
CCNT1,DLBC
CCNT2,DLBC
CCNYL1,DLBC
CCP110,DLBC
CCR4,DLBC
