gene,cancer_type
BCAP29,CHOL
BCAP31,CHOL
BCAR1,CHOL
BCAR3,CHOL
BCAS1,CHOL
BCAS2,CHOL
BCAT1,CHOL
BCCIP,CHOL
BCDIN3D,CHOL
BCKDHA,CHOL
BCL10,CHOL
BCL11B,CHOL
BCL2,CHOL
BCL2L1,CHOL
BCL2L12,CHOL
BCL2L15,CHOL
BCL2L2-PABPN1,CHOL
BCL6,CHOL
BCL7C,CHOL
BCL9,CHOL
BCL9L,CHOL
BCLAF1,CHOL
BCORL1,CHOL
BCS1L,CHOL
BDH2,CHOL
BDNF,CHOL
BDP1,CHOL
BECN1,CHOL
BEND3,CHOL
BET1,CHOL
BEX2,CHOL
BEX4,CHOL
BFAR,CHOL
BFSP1,CHOL
BGLAP,CHOL
BHLHB9,CHOL
BHLHE22,CHOL
BHLHE40,CHOL
BHLHE41,CHOL
BHMT,CHOL
BICD2,CHOL
BID,CHOL
BIRC2,CHOL
BIRC3,CHOL
BIRC5,CHOL
BIRC6,CHOL
BIRC8,CHOL
BIVM,CHOL
BLM,CHOL
BLOC1S2,CHOL
BLOC1S6,CHOL
BLVRB,CHOL
BLZF1,CHOL
BMF,CHOL
BMI1,CHOL
BMP10,CHOL
BMP2K,CHOL
BMP3,CHOL
BMP4,CHOL
BMP5,CHOL
BMP8A,CHOL
BMP8B,CHOL
BMPR1A,CHOL
BMPR1B,CHOL
BMPR2,CHOL
BMS1,CHOL
BNC1,CHOL
BNC2,CHOL
BNIP1,CHOL
BNIP2,CHOL
BNIP3,CHOL
BOD1L1,CHOL
BOD1L2,CHOL
BOLA3,CHOL
BOP1,CHOL
BORA,CHOL
BPGM,CHOL
BPIFC,CHOL
BPNT1,CHOL
BPTF,CHOL
BPY2C,CHOL
BRAF,CHOL
BRAP,CHOL
BRAT1,CHOL
BRCA1,CHOL
BRCA2,CHOL
BRCC3,CHOL
BRD1,CHOL
BRD2,CHOL
BRD4,CHOL
BRD7,CHOL
BRD8,CHOL
BRD9,CHOL
BRF1,CHOL
BRF2,CHOL
BRI3,CHOL
BRI3BP,CHOL
BRINP2,CHOL
BRIP1,CHOL
BRIX1,CHOL
BRMS1,CHOL
BRMS1L,CHOL
BRPF1,CHOL
BRPF3,CHOL
BRS3,CHOL
BRWD1,CHOL
BRWD3,CHOL
BSCL2,CHOL
BSG,CHOL
BSN,CHOL
BSND,CHOL
BSPH1,CHOL
BST1,CHOL
BTAF1,CHOL
BTBD10,CHOL
BTBD3,CHOL
BTBD6,CHOL
BTBD7,CHOL
BTBD8,CHOL
BTBD9,CHOL
BTC,CHOL
BTD,CHOL
BTF3,CHOL
BTF3L4,CHOL
BTG1,CHOL
BTK,CHOL
BTLA,CHOL
BTRC,CHOL
BUB1,CHOL
BUB1B,CHOL
BUB3,CHOL
BUD13,CHOL
BUD31,CHOL
BYSL,CHOL
BZW1,CHOL
BZW2,CHOL
C10orf10,CHOL
C10orf107,CHOL
C10orf128,CHOL
C10orf129,CHOL
C10orf131,CHOL
C10orf137,CHOL
C10orf2,CHOL
C10orf68,CHOL
C10orf76,CHOL
C10orf82,CHOL
C10orf88,CHOL
C10orf95,CHOL
C11orf30,CHOL
C11orf31,CHOL
C11orf42,CHOL
C11orf49,CHOL
C11orf54,CHOL
C11orf57,CHOL
C11orf58,CHOL
C11orf65,CHOL
C11orf70,CHOL
C11orf73,CHOL
C11orf74,CHOL
C11orf82,CHOL
C11orf83,CHOL
C11orf85,CHOL
C11orf88,CHOL
C11orf91,CHOL
C11orf94,CHOL
C12orf10,CHOL
C12orf4,CHOL
C12orf40,CHOL
C12orf42,CHOL
C12orf43,CHOL
C12orf45,CHOL
C12orf49,CHOL
C12orf50,CHOL
C12orf52,CHOL
C12orf56,CHOL
C12orf57,CHOL
C12orf65,CHOL
C12orf71,CHOL
C12orf75,CHOL
C13orf45,CHOL
C14orf159,CHOL
C14orf164,CHOL
C14orf166,CHOL
C14orf166B,CHOL
C14orf178,CHOL
C14orf2,CHOL
C14orf28,CHOL
C14orf39,CHOL
C14orf80,CHOL
C15orf26,CHOL
C15orf38-AP3S2,CHOL
C15orf41,CHOL
C15orf43,CHOL
C15orf48,CHOL
C15orf57,CHOL
C16orf45,CHOL
C16orf59,CHOL
C16orf62,CHOL
C16orf72,CHOL
C16orf80,CHOL
C16orf87,CHOL
C16orf90,CHOL
C16orf92,CHOL
C17orf102,CHOL
C17orf104,CHOL
C17orf105,CHOL
C17orf49,CHOL
C17orf58,CHOL
C17orf66,CHOL
C17orf70,CHOL
C17orf74,CHOL
C17orf75,CHOL
C17orf80,CHOL
C17orf85,CHOL
C17orf89,CHOL
C17orf96,CHOL
C17orf98,CHOL
C17orf99,CHOL
C18orf21,CHOL
C18orf32,CHOL
C19orf18,CHOL
C19orf25,CHOL
C19orf40,CHOL
C19orf43,CHOL
C19orf48,CHOL
C19orf52,CHOL
C19orf53,CHOL
C19orf70,CHOL
C19orf77,CHOL
C19orf82,CHOL
C19orf83,CHOL
C1D,CHOL
C1GALT1,CHOL
C1GALT1C1,CHOL
C1orf101,CHOL
C1orf105,CHOL
C1orf109,CHOL
C1orf112,CHOL
C1orf122,CHOL
C1orf131,CHOL
C1orf146,CHOL
C1orf172,CHOL
C1orf234,CHOL
C1orf27,CHOL
C1orf35,CHOL
C1orf43,CHOL
C1orf52,CHOL
C1orf54,CHOL
C1orf74,CHOL
C1orf86,CHOL
C1orf87,CHOL
C1QBP,CHOL
C1QL2,CHOL
C1QTNF5,CHOL
C1QTNF9,CHOL
C1QTNF9B,CHOL
C1S,CHOL
C20orf112,CHOL
C20orf196,CHOL
C20orf197,CHOL
C20orf24,CHOL
C20orf85,CHOL
C21orf2,CHOL
C21orf59,CHOL
C22orf43,CHOL
C22orf46,CHOL
C2CD4D,CHOL
C2CD5,CHOL
C2orf15,CHOL
C2orf43,CHOL
C2orf49,CHOL
C2orf53,CHOL
C2orf57,CHOL
C2orf68,CHOL
C2orf76,CHOL
C2orf78,CHOL
C2orf80,CHOL
C2orf88,CHOL
C3orf14,CHOL
C3orf17,CHOL
C3orf27,CHOL
C3orf36,CHOL
C3orf38,CHOL
C3orf58,CHOL
C3orf62,CHOL
C3orf70,CHOL
C3orf83,CHOL
C4BPA,CHOL
C4BPB,CHOL
C4orf27,CHOL
C4orf33,CHOL
C4orf46,CHOL
C4orf47,CHOL
C4orf51,CHOL
C5orf15,CHOL
C5orf38,CHOL
C5orf48,CHOL
C5orf52,CHOL
C5orf58,CHOL
C5orf60,CHOL
C6,CHOL
C6orf106,CHOL
C6orf163,CHOL
C6orf211,CHOL
C6orf226,CHOL
C6orf47,CHOL
C6orf48,CHOL
C6orf58,CHOL
C6orf62,CHOL
C6orf89,CHOL
C7orf25,CHOL
C7orf26,CHOL
C7orf34,CHOL
C7orf55-LUC7L2,CHOL
C7orf57,CHOL
C7orf62,CHOL
C8orf33,CHOL
C8orf44,CHOL
C8orf88,CHOL
C9orf114,CHOL
C9orf129,CHOL
C9orf131,CHOL
C9orf135,CHOL
C9orf153,CHOL
C9orf156,CHOL
C9orf16,CHOL
C9orf172,CHOL
C9orf41,CHOL
C9orf78,CHOL
C9orf85,CHOL
C9orf96,CHOL
CA11,CHOL
CA5A,CHOL
CAAP1,CHOL
CAB39,CHOL
CABIN1,CHOL
CACNA2D1,CHOL
CACNB1,CHOL
CACNB3,CHOL
CACNG2,CHOL
CACNG3,CHOL
CACNG6,CHOL
CACTIN,CHOL
CACYBP,CHOL
CAD,CHOL
CADM4,CHOL
CALCA,CHOL
CALCB,CHOL
CALCOCO2,CHOL
CALM2,CHOL
CALML6,CHOL
CAMK1D,CHOL
CAMK2B,CHOL
CAMLG,CHOL
CAMSAP2,CHOL
CAMSAP3,CHOL
CAND1,CHOL
CANT1,CHOL
CANX,CHOL
CAP1,CHOL
CAPN15,CHOL
CAPRIN1,CHOL
CAPS2,CHOL
CAPZA2,CHOL
CAPZB,CHOL
CARD10,CHOL
CARD16,CHOL
CARD17,CHOL
CARM1,CHOL
CARS,CHOL
CARS2,CHOL
CASC1,CHOL
CASC3,CHOL
CASC5,CHOL
CASP3,CHOL
CASP8,CHOL
CAST,CHOL
CASZ1,CHOL
CATSPER1,CHOL
CATSPER4,CHOL
CAV1,CHOL
CAV2,CHOL
CBFB,CHOL
CBLL1,CHOL
CBLN2,CHOL
CBLN4,CHOL
CBWD1,CHOL
CBWD3,CHOL
CBX1,CHOL
CBX3,CHOL
CC2D1A,CHOL
CC2D2B,CHOL
CCAR1,CHOL
CCDC101,CHOL
CCDC102A,CHOL
CCDC102B,CHOL
CCDC104,CHOL
